Function,Dims,Model,Run,MSE,MAE,R2,RMSE,train_time,n_params,expression,best_generation,best_fitness
sphere,2,GA-OBN (v1),0,0.0010113715872407626,0.027053910166861043,0.9801403608594298,0.031802068914471,8.740033864974976,20,0.520*(x1^8.990 + x2^1.630) + 0.730*cos(-9.080*x1 + -9.970*x2) * -0.580*cos(-9.060*x1 + -10.000*x2) * 0.200*cos(4.880*x1 + 0.040*x2) + 0.080,286,63.627669534966834
sphere,2,GA-OBN (v1),1,7.167084868331324e-05,0.006973131080214939,0.9985926466496531,0.008465863729313934,8.613389730453491,20,0.220*cos(-0.300*x1 + 0.800*x2) * 0.350*sin(1.070*x1 + -0.190*x2) * 0.270*sin(-1.440*x1 + -0.160*x2) + 0.560*(x1^2.390 + x2^1.990) + -0.010,300,686.8834682071729
sphere,2,GA-OBN (v1),2,7.958508237992335e-05,0.007323573326344994,0.9984372400441366,0.00892104715714043,11.850260019302368,20,0.700*(x1^1.620 + x2^2.310) * -0.020*(x1^2.440 + x2^2.060) * 0.640*(x1^2.400 + x2^2.450) + 0.570*(x1^2.310 + x2^1.740) + -0.020,100,681.0285911944608
sphere,2,GA-OBN (v1),3,0.0013173508332516087,0.02928239475881338,0.9741320475085895,0.036295327981044734,8.571574926376343,20,0.500*(x1^8.710 + x2^1.520) + -0.990*cos(2.360*x1 + 0.730*x2) * -0.550*sin(6.970*x1 + -3.870*x2) * -0.210*sin(5.080*x1 + -3.240*x2) + 0.110,294,41.20384282329946
sphere,2,GA-OBN (v1),4,0.00024270083725631735,0.011511572003344192,0.9952342431725074,0.015578858663468174,10.860602855682373,20,-0.040*cos(-4.360*x1 + 0.090*x2) + -0.110*cos(-4.900*x1 + -0.050*x2) * 0.430*(x1^2.060 + x2^1.660) + 0.490*(x1^9.450 + x2^2.270) + 0.080,299,221.81581930393872
sphere,2,GA-OBN (v2),0,3.8985619817881224e-05,0.004850268031801915,0.9992344650067075,0.00624384655624089,10.033576011657715,20,-0.740*cos(2.670*x1 + -0.130*x2) * 0.130*cos(-0.110*x1 + -0.870*x2) * 0.710*cos(-2.280*x1 + -0.140*x2) + 0.520*(x1^2.640 + x2^2.090) + 0.070,287,1518.7854088786273
sphere,2,GA-OBN (v2),1,0.0010634942935151233,0.024857893789334964,0.9791168615336648,0.03261126022580427,8.760469913482666,20,0.460*(x1^2.780 + x2^2.370) + -0.600*sin(-0.940*x1 + -8.610*x2) * 0.600*sin(-2.490*x1 + -9.970*x2) * 0.250*cos(-1.770*x1 + 1.280*x2) + 0.110,294,60.615190154897526
sphere,2,GA-OBN (v2),2,4.4718338791682745e-05,0.005469799428913445,0.999121895372015,0.006687177191587101,11.249648809432983,20,0.550*(x1^2.210 + x2^2.160) + -0.730*cos(-0.010*x1 + 0.040*x2) * -0.050*cos(-0.240*x1 + 0.140*x2) * -0.760*(x1^7.350 + x2^8.540) + 0.020,298,1252.2058410368684
sphere,2,GA-OBN (v2),3,0.00037507718882750265,0.015317208543063614,0.992634855760289,0.019366909635445264,9.006649017333984,20,-0.630*sin(5.920*x1 + -6.350*x2) * -0.570*cos(-1.730*x1 + 1.430*x2) * -0.140*sin(4.450*x1 + -7.990*x2) + 0.490*(x1^2.270 + x2^2.250) + 0.060,298,189.8826334829187
sphere,2,GA-OBN (v2),4,0.00019425142280499473,0.011543647818530813,0.9961856124809929,0.01393741090751775,9.957159042358398,20,0.290*(x1^3.070 + x2^2.340) + 0.240*(x1^1.780 + x2^2.130) + 0.070*sin(5.430*x1 + -7.070*x2) * -0.230*sin(10.000*x1 + -7.010*x2) + 0.040,290,300.02799793645187
sphere,2,MLP-ReLU,0,3.437174162626043e-05,0.004533447854061348,0.9993250647003118,0.005862741818147925,26.91426920890808,641,,-1,
sphere,2,MLP-ReLU,1,3.342358395917804e-05,0.004623749315447184,0.9993436830492493,0.005781313342068395,26.345787286758423,641,,-1,
sphere,2,MLP-ReLU,2,1.296250933535888e-05,0.0027280803021470573,0.9997454637237152,0.0036003485019312892,22.225956201553345,641,,-1,
sphere,2,MLP-ReLU,3,4.459003176740679e-05,0.005227688776338437,0.9991244148527217,0.006677576788581828,20.143101930618286,641,,-1,
sphere,2,MLP-ReLU,4,2.4883075611953363e-05,0.004021551777791162,0.9995113873984643,0.00498829385781886,19.028758764266968,641,,-1,
sphere,2,MLP-Sin,0,1.0175943928829653e-05,0.0026032435554018164,0.9998001816771493,0.0031899755373403183,17.99148678779602,641,,-1,
sphere,2,MLP-Sin,1,7.6046094649887446e-06,0.0020061288170388717,0.9998506732820213,0.002757645638037771,17.883112907409668,641,,-1,
sphere,2,MLP-Sin,2,2.3471012433597594e-05,0.0036881405576020465,0.9995391151550275,0.004844689095659039,19.69460415840149,641,,-1,
sphere,2,MLP-Sin,3,1.8856683042072257e-05,0.0030962082170705053,0.9996297237085477,0.004342428242593337,17.82037878036499,641,,-1,
sphere,2,MLP-Sin,4,0.00011240852973452065,0.008702103902570825,0.9977927075814538,0.010602288891297041,17.858375787734985,641,,-1,
sphere,2,ChebyKAN,0,2.6571290978606667e-06,0.0011872333201598925,0.999947823702288,0.0016300702739025293,35.58092999458313,260,,-1,
sphere,2,ChebyKAN,1,3.208518715086204e-06,0.0013240243485301223,0.999936996426772,0.0017912338527077373,36.115094900131226,260,,-1,
sphere,2,ChebyKAN,2,2.8830248726847073e-06,0.00119830651105684,0.9999433879354264,0.0016979472526214433,36.792288064956665,260,,-1,
sphere,2,ChebyKAN,3,2.8649990100898716e-06,0.0012291041988709,0.9999437418974427,0.0016926307955634837,76.82041692733765,260,,-1,
sphere,2,ChebyKAN,4,2.6170731731509594e-06,0.0011310623419349122,0.9999486102541549,0.001617737053155104,105.67239713668823,260,,-1,
sphere,2,FourierKAN,0,1.1883724639842671e-05,0.002668490420193421,0.9997666471097562,0.003447277859390315,113.24972701072693,533,,-1,
sphere,2,FourierKAN,1,5.90972553288523e-06,0.0015148825942516444,0.9998839546038434,0.0024309927052307725,228.57421803474426,533,,-1,
sphere,2,FourierKAN,2,8.892149158446869e-06,0.0022517615646337912,0.9998253907112887,0.0029819706837001044,39.86968207359314,533,,-1,
sphere,2,FourierKAN,3,1.5215776547885542e-05,0.0028559396495128177,0.9997012177964095,0.003900740512759794,37.135900020599365,533,,-1,
sphere,2,FourierKAN,4,9.15588850578155e-06,0.0022924248436258588,0.9998202118350663,0.0030258698758838837,37.223660707473755,533,,-1,
sphere,5,GA-OBN (v1),0,0.0018578444569880464,0.034687457080304955,0.9328777031591102,0.043102719832837075,21.443686962127686,32,0.230*(x1^4.180 + x2^8.710 + x3^7.380 + x4^4.740 + x5^1.680) + 0.310*(x1^1.690 + x2^1.640 + x3^2.150 + x4^2.030 + x5^1.840) * -0.130*(x1^1.640 + x2^1.670 + x3^2.180 + x4^1.870 + x5^2.390) * -0.080*(x1^2.290 + x2^2.200 + x3^1.980 + x4^1.970 + x5^8.510) + 0.110,297,17.22184647326063
sphere,5,GA-OBN (v1),1,0.00189710103862444,0.030001926470708117,0.9314593971671068,0.043555723373908506,17.64377784729004,32,0.650*(x1^2.160 + x2^2.450 + x3^1.890 + x4^2.150 + x5^2.170) * 0.100*(x1^2.100 + x2^2.260 + x3^1.960 + x4^2.070 + x5^1.670) + 0.660*cos(-9.670*x1 + 3.910*x2 + 2.220*x3 + -9.570*x4 + -9.550*x5) * 0.020*sin(0.860*x1 + -6.940*x2 + 6.900*x3 + -4.210*x4 + 1.280*x5) + 0.190,298,17.933800378614237
sphere,5,GA-OBN (v1),2,0.0029026708470047944,0.04336187318546988,0.8951290386602552,0.05387644055619111,13.889209270477295,32,0.260*(x1^8.590 + x2^9.900 + x3^7.770 + x4^6.670 + x5^5.000) + -0.660*sin(-0.610*x1 + 9.280*x2 + -0.340*x3 + 9.510*x4 + -0.940*x5) * 0.260*cos(-8.270*x1 + -2.860*x2 + 5.490*x3 + -0.240*x4 + 7.800*x5) * 0.290*sin(-8.940*x1 + 6.590*x2 + 1.710*x3 + 9.100*x4 + 6.950*x5) + 0.150,300,11.522361201707282
sphere,5,GA-OBN (v1),3,0.0011127013504656255,0.026961988754178344,0.959799072489472,0.03335717839484667,21.88649606704712,32,0.050*(x1^2.050 + x2^1.860 + x3^3.620 + x4^3.790 + x5^6.850) * -0.250*(x1^2.070 + x2^1.550 + x3^2.200 + x4^5.700 + x5^5.850) + -0.100*(x1^2.290 + x2^7.120 + x3^1.620 + x4^8.720 + x5^6.450) + 0.410*(x1^1.900 + x2^2.490 + x3^2.210 + x4^3.530 + x5^4.830) + -0.030,296,27.040240463528832
sphere,5,GA-OBN (v1),4,0.0014355787064564644,0.025035299478931617,0.9481337957487302,0.03788903147952537,22.472398042678833,32,-0.070*(x1^6.510 + x2^7.450 + x3^6.850 + x4^9.510 + x5^7.450) * 0.360*(x1^4.640 + x2^5.340 + x3^5.080 + x4^6.260 + x5^4.560) + 0.090*(x1^1.560 + x2^2.050 + x3^2.140 + x4^2.140 + x5^1.880) * 0.910*(x1^1.950 + x2^1.560 + x3^1.790 + x4^2.480 + x5^1.680) + 0.170,291,21.978789023516985
sphere,5,GA-OBN (v2),0,0.0005680308444011583,0.015516094932962389,0.9794775419388507,0.02383339766800274,22.56738591194153,32,0.170*(x1^3.050 + x2^2.690 + x3^2.790 + x4^2.980 + x5^2.600) + 0.210*(x1^1.330 + x2^0.640 + x3^1.100 + x4^0.630 + x5^1.680) * 0.190*(x1^0.580 + x2^1.340 + x3^2.550 + x4^1.590 + x5^0.550) * 0.130*(x1^1.320 + x2^2.440 + x3^0.730 + x4^0.840 + x5^1.200) + 0.090,298,62.03156890723327
sphere,5,GA-OBN (v2),1,0.00012481122857609426,0.008946640163448117,0.9954906793719736,0.011171894583108733,22.265767097473145,32,0.270*(x1^2.380 + x2^2.200 + x3^2.480 + x4^2.280 + x5^2.430) + -0.980*(x1^8.910 + x2^5.360 + x3^0.040 + x4^8.400 + x5^3.740) * 0.050*(x1^7.740 + x2^0.740 + x3^8.790 + x4^0.070 + x5^8.810) * 0.040*(x1^8.940 + x2^0.010 + x3^8.770 + x4^2.650 + x5^9.360) + -0.000,296,256.46676231986737
sphere,5,GA-OBN (v2),2,0.0001415230758225561,0.009557084397981525,0.9948868949338214,0.011896347162997393,17.93476891517639,32,0.340*(x1^8.850 + x2^9.380 + x3^9.880 + x4^0.010 + x5^0.210) * -0.030*(x1^7.000 + x2^8.870 + x3^9.150 + x4^9.390 + x5^0.010) * 0.110*(x1^9.370 + x2^0.030 + x3^9.830 + x4^9.900 + x5^7.870) + 0.260*(x1^2.430 + x2^2.290 + x3^2.440 + x4^2.270 + x5^2.240) + 0.010,300,221.1164982215066
sphere,5,GA-OBN (v2),3,0.0005979336634312382,0.019543310124076504,0.9783971792164674,0.024452682131644334,14.3141450881958,32,0.180*sin(-9.890*x1 + 6.200*x2 + 3.550*x3 + -7.920*x4 + -1.550*x5) * 0.900*sin(-2.190*x1 + -9.610*x2 + 9.730*x3 + -0.930*x4 + 6.250*x5) * -0.040*cos(0.520*x1 + 2.300*x2 + -2.010*x3 + 10.000*x4 + 9.560*x5) + 0.240*(x1^2.780 + x2^2.490 + x3^1.840 + x4^2.710 + x5^2.540) + 0.050,296,50.197148924832845
sphere,5,GA-OBN (v2),4,0.00023594109061512002,0.01206483319461066,0.9914756545621121,0.015360374038906735,32.61729717254639,32,0.280*(x1^2.550 + x2^2.440 + x3^2.490 + x4^2.490 + x5^2.660) + -0.360*(x1^0.020 + x2^7.760 + x3^9.730 + x4^7.720 + x5^0.070) * -0.980*(x1^9.290 + x2^0.040 + x3^0.020 + x4^9.890 + x5^8.620) * -0.010*(x1^9.700 + x2^9.960 + x3^9.820 + x4^0.010 + x5^0.050) + 0.040,298,137.10866744039237
sphere,5,MLP-ReLU,0,0.0004453579167790725,0.016558051160858223,0.9839096076218626,0.021103504845856113,41.5213680267334,737,,-1,
sphere,5,MLP-ReLU,1,0.000554070077899221,0.018262674393316733,0.9799819322336059,0.02353869320712645,27.1321759223938,737,,-1,
sphere,5,MLP-ReLU,2,0.00033989840320359783,0.014618877753317817,0.9877197676965036,0.018436333778807483,36.22665524482727,737,,-1,
sphere,5,MLP-ReLU,3,0.0004159960965765462,0.015560635425468771,0.9849704245293329,0.02039598236360647,26.428054094314575,737,,-1,
sphere,5,MLP-ReLU,4,0.0006752369551108522,0.020505026765922352,0.9756042788359323,0.025985321916629247,26.117369174957275,737,,-1,
sphere,5,MLP-Sin,0,0.0001269922557185825,0.008172373774748488,0.9954118807671036,0.011269084067420143,28.9239821434021,737,,-1,
sphere,5,MLP-Sin,1,0.00011545051341484283,0.008222266930955515,0.9958288738313285,0.010744790059132977,24.87524914741516,737,,-1,
sphere,5,MLP-Sin,2,0.0001753154668181291,0.010843731502086675,0.9936660053750446,0.013240674711589628,24.839457035064697,737,,-1,
sphere,5,MLP-Sin,3,0.00012072470045700292,0.008515005930975851,0.9956383220620958,0.010987479258547109,24.93777894973755,737,,-1,
sphere,5,MLP-Sin,4,0.00017795657969849678,0.009869997284828977,0.9935705842744892,0.013340036720282923,40.658119201660156,737,,-1,
sphere,5,ChebyKAN,0,1.49646027962933e-05,0.0029051601097979606,0.999459341977085,0.003868410887728099,47.3024320602417,380,,-1,
sphere,5,ChebyKAN,1,2.337953428336703e-05,0.003963182277458394,0.9991553178554495,0.004835238803137548,43.833308935165405,380,,-1,
sphere,5,ChebyKAN,2,2.780996866978888e-05,0.0039857913668011734,0.998995250132395,0.00527351577885085,44.88681483268738,380,,-1,
sphere,5,ChebyKAN,3,2.2955795953860683e-05,0.003399979771786813,0.9991706271510308,0.00479122071646263,45.99819493293762,380,,-1,
sphere,5,ChebyKAN,4,2.1495481200146783e-05,0.0036011858136543056,0.9992233870470549,0.004636321947421984,44.87613105773926,380,,-1,
sphere,5,FourierKAN,0,3.8977274405534655e-05,0.0034820310292011047,0.9985917851341879,0.006243178229518572,58.43065094947815,773,,-1,
sphere,5,FourierKAN,1,0.00048611247291937084,0.011812192712711873,0.9824371811199677,0.022047958475091767,62.40410494804382,773,,-1,
sphere,5,FourierKAN,2,5.141548447309468e-05,0.003846255183404286,0.9981424034729924,0.0071704591535755,54.131535053253174,773,,-1,
sphere,5,FourierKAN,3,3.0134373860526653e-05,0.004258050132842936,0.9989112714039259,0.005489478468900908,36.690731048583984,773,,-1,
sphere,5,FourierKAN,4,0.000852378138405296,0.01888213047702147,0.9692043226700041,0.029195515724256285,36.31626892089844,773,,-1,
sphere,10,GA-OBN (v1),0,0.0018143087053886409,0.032288925214057816,0.9227883540528659,0.04259470278554178,38.10785508155823,52,-0.670*(x1^8.760 + x2^2.010 + x3^2.060 + x4^2.470 + x5^2.090 + x6^5.380 + x7^2.380 + x8^2.270 + x9^9.120 + x10^2.490) * -0.030*(x1^2.150 + x2^7.930 + x3^3.730 + x4^6.940 + x5^1.820 + x6^2.010 + x7^2.100 + x8^4.040 + x9^1.550 + x10^5.420) + 0.190*(x1^7.440 + x2^2.420 + x3^1.650 + x4^7.780 + x5^7.820 + x6^6.160 + x7^6.960 + x8^2.010 + x9^1.630 + x10^7.980) * 0.040*(x1^9.620 + x2^7.500 + x3^2.250 + x4^1.940 + x5^9.680 + x6^2.020 + x7^5.720 + x8^1.900 + x9^4.700 + x10^1.580) + 0.240,299,12.531910597959268
sphere,10,GA-OBN (v1),1,0.0013688368651138024,0.028910269031096808,0.9417463262593385,0.03699779540883216,38.64574098587036,52,0.020*(x1^2.240 + x2^9.080 + x3^0.900 + x4^2.400 + x5^8.330 + x6^1.600 + x7^2.500 + x8^1.590 + x9^2.010 + x10^2.460) * -0.230*(x1^1.890 + x2^2.770 + x3^9.630 + x4^8.070 + x5^7.120 + x6^1.980 + x7^7.950 + x8^2.000 + x9^2.340 + x10^2.020) * -0.110*(x1^2.500 + x2^8.420 + x3^6.810 + x4^1.550 + x5^7.820 + x6^2.270 + x7^1.260 + x8^2.320 + x9^1.790 + x10^1.820) + 0.170*(x1^6.290 + x2^2.110 + x3^1.540 + x4^9.840 + x5^1.520 + x6^3.600 + x7^1.740 + x8^9.140 + x9^9.850 + x10^5.290) + 0.020,292,22.82291055027001
sphere,10,GA-OBN (v1),2,0.0012468803379133832,0.02638305649614378,0.9469364376065271,0.03531119281351712,27.918761014938354,52,-0.110*(x1^2.390 + x2^2.050 + x3^1.830 + x4^7.660 + x5^8.340 + x6^9.090 + x7^1.860 + x8^1.630 + x9^1.550 + x10^2.060) * -0.250*(x1^3.670 + x2^6.260 + x3^1.830 + x4^2.130 + x5^2.230 + x6^2.160 + x7^2.360 + x8^6.670 + x9^2.320 + x10^2.460) + 0.040*(x1^1.180 + x2^5.250 + x3^9.560 + x4^2.830 + x5^9.460 + x6^9.440 + x7^2.290 + x8^5.270 + x9^1.490 + x10^6.130) * -0.050*sin(6.530*x1 + 3.600*x2 + 1.510*x3 + 7.530*x4 + 1.720*x5 + 6.320*x6 + -0.250*x7 + -0.520*x8 + 5.180*x9 + -4.860*x10) + 0.210,300,16.527351912447973
sphere,10,GA-OBN (v1),3,0.0015110358376953942,0.030118650335514207,0.9356947559326315,0.03887204442392237,26.656487941741943,52,0.220*cos(6.120*x1 + -7.940*x2 + -5.180*x3 + -4.120*x4 + 4.540*x5 + -1.070*x6 + 7.810*x7 + -4.530*x8 + -3.810*x9 + 0.330*x10) * 0.040*cos(1.290*x1 + 9.410*x2 + 2.260*x3 + -7.550*x4 + -6.750*x5 + -1.140*x6 + 0.810*x7 + 9.850*x8 + -2.090*x9 + 6.650*x10) + -0.030*(x1^2.390 + x2^2.160 + x3^5.950 + x4^5.020 + x5^1.750 + x6^2.380 + x7^2.100 + x8^4.710 + x9^1.870 + x10^2.130) * -0.870*(x1^4.360 + x2^6.480 + x3^2.230 + x4^1.980 + x5^1.990 + x6^1.700 + x7^1.620 + x8^2.260 + x9^2.470 + x10^8.400) + 0.220,297,15.996056447396946
sphere,10,GA-OBN (v1),4,0.0009297530284781855,0.023019353369574364,0.960432443806328,0.030491851837469393,33.14545726776123,52,0.020*(x1^8.560 + x2^6.980 + x3^4.400 + x4^1.900 + x5^6.190 + x6^7.780 + x7^4.970 + x8^5.350 + x9^2.270 + x10^8.500) * -0.370*(x1^9.530 + x2^5.050 + x3^7.170 + x4^9.480 + x5^4.200 + x6^3.670 + x7^9.220 + x8^4.620 + x9^7.020 + x10^6.670) + 0.470*(x1^2.140 + x2^5.050 + x3^7.880 + x4^2.240 + x5^2.090 + x6^9.840 + x7^2.260 + x8^1.970 + x9^1.750 + x10^2.250) * 0.070*(x1^4.100 + x2^2.250 + x3^2.020 + x4^1.890 + x5^5.860 + x6^2.190 + x7^2.500 + x8^2.010 + x9^1.560 + x10^9.080) + 0.190,297,21.244256768220364
sphere,10,GA-OBN (v2),0,0.0008649424933202446,0.022073259982471526,0.9631905896937376,0.029409904680570535,25.865659952163696,52,0.310*(x1^2.700 + x2^5.820 + x3^1.450 + x4^5.250 + x5^3.270 + x6^3.330 + x7^8.120 + x8^7.970 + x9^5.170 + x10^7.130) * 0.010*(x1^5.300 + x2^0.250 + x3^0.430 + x4^6.210 + x5^2.740 + x6^4.690 + x7^7.340 + x8^2.510 + x9^7.910 + x10^4.650) + -0.020*(x1^1.880 + x2^1.750 + x3^2.100 + x4^2.200 + x5^1.540 + x6^2.580 + x7^1.910 + x8^1.880 + x9^2.310 + x10^2.230) * -0.990*(x1^1.630 + x2^1.290 + x3^1.570 + x4^1.700 + x5^2.090 + x6^1.570 + x7^0.870 + x8^1.870 + x9^1.800 + x10^1.870) + 0.170,300,26.58142051150183
sphere,10,GA-OBN (v2),1,0.0006023309108414951,0.018698087329028095,0.9743665667850355,0.024542430825847204,35.512548208236694,52,0.030*(x1^8.360 + x2^4.450 + x3^0.800 + x4^2.260 + x5^1.560 + x6^0.700 + x7^1.090 + x8^1.040 + x9^1.010 + x10^7.870) * -0.520*(x1^1.550 + x2^8.860 + x3^1.460 + x4^1.860 + x5^1.400 + x6^3.310 + x7^1.410 + x8^2.350 + x9^8.540 + x10^0.670) * -0.120*(x1^1.200 + x2^3.600 + x3^1.590 + x4^2.210 + x5^8.850 + x6^1.080 + x7^2.340 + x8^1.910 + x9^1.330 + x10^4.090) + 0.110*(x1^3.050 + x2^1.500 + x3^3.870 + x4^2.700 + x5^2.520 + x6^3.050 + x7^2.860 + x8^3.370 + x9^2.770 + x10^2.590) + 0.080,300,34.38681065087252
sphere,10,GA-OBN (v2),2,0.00073216390888969,0.022551416878820705,0.9688412559888198,0.027058527470830523,27.073143005371094,52,-0.200*(x1^2.740 + x2^5.630 + x3^1.000 + x4^0.620 + x5^3.830 + x6^1.300 + x7^3.000 + x8^3.120 + x9^0.610 + x10^6.700) * -0.110*(x1^1.770 + x2^5.460 + x3^1.890 + x4^0.510 + x5^3.870 + x6^0.970 + x7^2.100 + x8^1.220 + x9^6.610 + x10^6.960) * -0.030*sin(-3.340*x1 + -1.040*x2 + -7.950*x3 + 8.950*x4 + -8.990*x5 + -3.450*x6 + -3.020*x7 + -5.380*x8 + -6.590*x9 + -3.710*x10) + 0.160*(x1^2.800 + x2^2.500 + x3^2.450 + x4^2.730 + x5^2.220 + x6^2.730 + x7^2.410 + x8^2.540 + x9^2.480 + x10^2.630) + 0.010,298,40.794127949963766
sphere,10,GA-OBN (v2),3,0.0007170253488000877,0.02073066607917253,0.9694855086114943,0.026777329007951628,25.808063983917236,52,0.480*(x1^2.090 + x2^2.910 + x3^1.770 + x4^2.300 + x5^1.580 + x6^2.290 + x7^2.840 + x8^2.060 + x9^2.080 + x10^1.820) * 0.050*(x1^2.030 + x2^1.730 + x3^2.040 + x4^2.100 + x5^2.460 + x6^1.650 + x7^1.180 + x8^2.140 + x9^1.540 + x10^2.400) + 0.470*cos(-3.670*x1 + -4.880*x2 + -2.380*x3 + -7.010*x4 + 7.340*x5 + -1.600*x6 + 5.840*x7 + 6.490*x8 + 7.040*x9 + 1.440*x10) * 0.010*cos(2.840*x1 + 8.420*x2 + 0.250*x3 + -7.450*x4 + -1.590*x5 + 6.310*x6 + -6.110*x7 + 3.420*x8 + 7.010*x9 + -5.750*x10) + 0.170,295,28.60903740212364
sphere,10,GA-OBN (v2),4,0.0017669091470116072,0.031327366753327784,0.9248055399422287,0.04203461843542305,31.447449207305908,52,-0.000*sin(-7.120*x1 + 2.920*x2 + 5.690*x3 + -8.330*x4 + 8.620*x5 + 9.350*x6 + 1.720*x7 + 8.090*x8 + 6.690*x9 + -4.350*x10) + 0.010*(x1^1.020 + x2^0.440 + x3^5.970 + x4^1.920 + x5^2.340 + x6^0.700 + x7^2.490 + x8^3.020 + x9^0.630 + x10^2.300) * 0.570*(x1^2.650 + x2^8.380 + x3^0.560 + x4^2.770 + x5^0.930 + x6^1.910 + x7^0.480 + x8^1.630 + x9^1.820 + x10^6.510) * 0.750*(x1^8.730 + x2^1.520 + x3^1.820 + x4^1.930 + x5^2.460 + x6^4.430 + x7^2.640 + x8^1.840 + x9^2.250 + x10^1.190) + 0.240,300,10.647771182154651
sphere,10,MLP-ReLU,0,0.0028261105331426205,0.04098748435730018,0.8797290421170458,0.05316117505419364,20.2079439163208,897,,-1,
sphere,10,MLP-ReLU,1,0.003015616916692916,0.0431545308892532,0.871664207423838,0.054914632992426674,19.663384914398193,897,,-1,
sphere,10,MLP-ReLU,2,0.0031644906707321762,0.042861759312328704,0.8653285780165825,0.05625380583331386,19.559726238250732,897,,-1,
sphere,10,MLP-ReLU,3,0.0023207068214838775,0.036961285204832064,0.9012375386199071,0.04817371504756383,19.67601203918457,897,,-1,
sphere,10,MLP-ReLU,4,0.002621059096565007,0.04066120832795609,0.8884554285776071,0.051196280104759635,21.00011396408081,897,,-1,
sphere,10,MLP-Sin,0,0.001564400548963146,0.028555521396390587,0.9334237106688135,0.03955250370031139,18.216722011566162,897,,-1,
sphere,10,MLP-Sin,1,0.002677815187821269,0.03757636885855052,0.8860400561493064,0.05174761045518207,18.039591073989868,897,,-1,
sphere,10,MLP-Sin,2,0.002720231299227188,0.038362948281638755,0.8842349511158569,0.05215583667459653,18.13714098930359,897,,-1,
sphere,10,MLP-Sin,3,0.004292022131080815,0.047028285695548976,0.8173441530661187,0.06551352632152245,20.99056100845337,897,,-1,
sphere,10,MLP-Sin,4,0.0022407767542481534,0.03516585173926654,0.9046391273537346,0.04733684351800565,18.968601942062378,897,,-1,
sphere,10,ChebyKAN,0,2.7142358746029633e-05,0.004043866885410002,0.9988449009876632,0.005209832890413053,38.563616037368774,580,,-1,
sphere,10,ChebyKAN,1,2.525685568119176e-05,0.00407158782181248,0.9989251424562964,0.005025619930037663,33.33497071266174,580,,-1,
sphere,10,ChebyKAN,2,7.537939183695428e-05,0.005636307754697124,0.9967920746359543,0.008682130604693429,36.389506101608276,580,,-1,
sphere,10,ChebyKAN,3,2.8316211429142312e-05,0.004155544990485498,0.9987949452676176,0.00532129790832484,32.24104595184326,580,,-1,
sphere,10,ChebyKAN,4,2.915153415920318e-05,0.004177971839663115,0.9987593963873783,0.005399216068949564,36.860581159591675,580,,-1,
sphere,10,FourierKAN,0,0.05992760737000788,0.20103240633987987,-1.5503428324898794,0.24480115884122747,43.89780569076538,1173,,-1,
sphere,10,FourierKAN,1,0.07943523789974169,0.2248726021110493,-2.380530251673687,0.2818425764495877,40.68257927894592,1173,,-1,
sphere,10,FourierKAN,2,0.06710060559989983,0.21313897667786832,-1.8556045545225692,0.25903784588337636,38.39741587638855,1173,,-1,
sphere,10,FourierKAN,3,0.06688313740437132,0.20725614560241554,-1.8463497472959722,0.2586177437925931,38.73685812950134,1173,,-1,
sphere,10,FourierKAN,4,0.06428831690464788,0.20965907854557655,-1.735921813435568,0.2535514088003612,45.2997522354126,1173,,-1,
rosenbrock,2,GA-OBN (v1),0,0.0075421225614095725,0.0657423026560328,0.7453457902042318,0.08684539458952083,10.980814933776855,20,0.200*(x1^1.680 + x2^1.960) * 0.830*(x1^4.950 + x2^1.540) + 0.980*(x1^7.070 + x2^8.880) * -0.270*sin(3.640*x1 + -2.010*x2) + 0.050,284,4.242552525398322
rosenbrock,2,GA-OBN (v1),1,0.002504100763434773,0.03697553299368259,0.9154508832269249,0.05004099083186476,9.946295022964478,20,0.190*(x1^5.650 + x2^6.990) + -0.790*sin(-0.040*x1 + -2.590*x2) * -0.360*(x1^7.300 + x2^6.650) + -0.120*cos(-2.340*x1 + -0.060*x2) + 0.090,294,11.32361012989661
rosenbrock,2,GA-OBN (v1),2,0.0067707367537615595,0.05580774869374907,0.77139106349366,0.0822844867138488,9.385471820831299,20,-0.600*sin(3.560*x1 + -2.240*x2) * -0.640*cos(-3.750*x1 + -0.030*x2) * 0.790*(x1^5.530 + x2^9.570) + 0.310*(x1^5.930 + x2^8.130) + 0.010,272,5.628480599591894
rosenbrock,2,GA-OBN (v1),3,0.003923432637249677,0.044533458075702324,0.8675281885449744,0.06263731026512614,9.835121870040894,20,0.090*sin(0.410*x1 + -1.490*x2) + 0.300*(x1^3.800 + x2^6.520) + -0.270*(x1^8.460 + x2^1.750) * 0.650*sin(3.240*x1 + -1.920*x2) + 0.020,283,7.54275139282386
rosenbrock,2,GA-OBN (v1),4,0.0048536010504976,0.048369005381217155,0.8361217375991065,0.06966779062448873,11.042439937591553,20,0.580*sin(-2.750*x1 + -1.420*x2) * -0.420*(x1^6.410 + x2^9.640) + -0.120*(x1^3.340 + x2^0.580) + 0.300*(x1^4.210 + x2^9.930) + 0.020,273,6.5198419160128935
